ID,HSK,FREQ,GENERAL_STANDARD,RADICAL,STROKE_COUNT,CHINESE_CHARACTER,PINYIN,TONE,MEANING
1887,789,1500,151,氏 83.0,4,氏,shì,4,"clan, family; mister"
1888,789,1504,159,几 16.2,4,凤,fèng,4,male phoenix; symbol of joy
1889,789,1507,1150,人 9.6,8,佩,pèi,4,"belt ornament, pendant; wear at waist, tie to the belt; respect"
1890,789,1511,930,馬 187.4,7,驱,qū,1,"spur a horse on; expel, drive away"
1891,789,1514,2166,手 64.8,11,掩,yǎn,3,"to cover (with the hand); shut, conceal; ambush"
1892,789,1515,2056,八 12.8,10,兼,jiān,1,"unite, combine; connect; and"
1893,789,1517,59,尸 44.0,3,尸,shī,1,corpse; to impersonate the dead; to preside; KangXi radical 44
1894,789,1519,1110,巾 50.5,8,帕,pà,4,"turban, kerchief, veil; wrap"
1895,789,1521,2693,土 32.9,12,堡,bǎo,3,"fort, fortress; town, village"
1896,789,1527,3221,風 182.11,15,飘,piāo,1,"whirlwind, cyclone; floating"
1897,789,1528,2149,木 75.6,10,桑,sāng,1,mulberry tree; surname
1898,789,1532,3244,足 157.8,15,踪,zōng,1,"footprints, traces, tracks"
1899,789,1533,1440,力 19.7,9,勃,bó,2,"suddenly, sudden, quick"
1900,789,1536,133,人 9.2,4,仇,chóu,2,"enemy, hate, hatred, enmity"
1901,789,1539,405,邑 163.4,6,邪,xié,2,"wrong, evil, depraved, vicious, perverse, heterodox"
1902,789,1541,657,手 64.5,7,拟,nǐ,3,"draft; intend, plan, propose"
1903,789,1544,598,巛 47.4,6,巡,xún,2,"patrol, go on circuit, cruise"
1904,789,1546,1216,刀 18.6,8,剂,jì,4,medicinal preparation
1905,789,1555,3036,殳 79.9,13,殿,diàn,4,hall; palace; temple
1906,789,1556,476,人 9.4,6,伪,wěi,3,"false, counterfeit, bogus"
1907,789,1557,1434,木 75.5,9,柳,liǔ,3,willow tree; pleasure
1908,789,1560,2484,頁 181.5,11,颇,pō,1,"lean one side; very, rather"
1909,789,1563,716,口 30.4,7,呈,chéng,2,"submit, show; appear; petition"
1910,789,1570,2233,曰 73.7,11,曹,cáo,2,ministry officials; surname
1911,789,1573,1750,木 75.5,9,柔,róu,2,"soft; gentle, pliant"
1912,789,1575,1316,子 39.5,8,孟,mèng,4,"first in series; great, eminent"
1913,789,1580,1126,牛 93.4,8,牧,mù,4,"tend cattle, shepherd"
1914,789,1586,670,艸 140.4,7,芳,fāng,1,fragrant; virtuous; beautiful
1915,789,1589,2972,肉 130.9,13,腹,fù,4,"stomach, belly, abdomen; inside"
1916,789,1592,1125,土 32.5,8,垂,chuí,2,"let down; suspend, hand; down"
1917,789,1594,1597,肉 130.6,9,脉,mài,4,"blood vessels, veins, arteries"
1918,789,1596,1432,木 75.5,9,柏,bǎi,3,"cypress, cedar"
1919,789,1597,1605,犬 94.6,9,狱,yù,4,"prison, jail; case; lawsuit"
1920,789,1600,2581,心 61.8,12,惑,huò,4,"confuse, mislead, baffle; doubt"
1921,789,1601,2137,阜 170.8,10,陶,táo,2,"pottery, ceramics"
1922,789,1602,2407,八 12.9,11,兽,shòu,4,"beast, animal; bestial"
1923,789,1603,755,巾 50.4,7,帐,zhàng,4,"tent; screen, mosquito net"
1924,789,1607,1586,又 29.7,9,叙,xù,4,"express, state, relate, narrate"
1925,789,1614,185,邑 163.2,4,邓,dèng,4,surname
1926,789,1616,2442,心 61.8,11,惧,jù,4,"fear, be afraid of, dread"
1927,789,1622,289,勹 20.3,5,匆,cōng,1,"hastily, in haste, hurriedly"
1928,789,1626,448,廴 54.4,6,廷,tíng,2,court
1929,789,1627,3295,水 85.13,15,澳,ào,4,"inlet, bay; dock, bank"
1930,789,1629,2551,艸 140.9,12,董,dǒng,3,"direct, supervise; surname"
1931,789,1631,3370,冫 15.14,16,凝,níng,2,coagulate; congeal; freeze
1932,789,1635,2975,肉 130.9,13,腾,téng,2,fly; gallop; run; prance; rise
1933,789,1642,2089,水 85.7,10,涌,yǒng,3,"surge up, bubble up, gush forth"
1934,789,1643,3096,車 159.10,14,辖,xiá,2,linchpin of wheel; control
1935,789,1645,1828,日 72.6,10,晋,jìn,4,"advance, increase; promote"
1936,789,1648,3416,鬼 194.8,17,魏,wèi,4,kingdom of Wei; surname
1937,789,1656,111,曰 73.0,4,曰,yuē,1,say; KangXi radical 73
1938,789,1660,631,赤 155.0,7,赤,chì,4,"red, scarlet; bare, naked"
1939,789,1665,2779,刀 18.10,12,割,gē,1,"cut, divide, partition; cede"
1940,789,1670,2886,雨 173.5,13,雾,wù,4,"fog, mist, vapor, fine spray"
1941,789,1677,2952,竹 118.7,13,筹,chóu,2,"chip, tally, token; raise money"
1942,789,1678,281,一 1.4,5,丛,cóng,2,"bush, shrub; thicket; collection"
1943,789,1680,1100,口 30.5,8,鸣,míng,2,cry of bird or animal; make sound
1944,789,1682,1639,門 169.6,9,阁,gé,2,"chamber, pavilion; cabinet"
1945,789,1683,3356,禾 115.11,16,穆,mù,4,"majestic, solemn, reverent; calm"
1946,789,1684,1311,尸 44.5,8,屈,qū,1,"bend, flex; bent, crooked; crouch"
1947,789,1685,501,日 72.2,6,旨,zhǐ,3,"purpose, aim; excellent"
1948,789,1687,2366,犬 94.8,11,猎,liè,4,hunt; field sports
1949,789,1688,3434,肉 130.13,17,臂,bì,4,arm
1950,789,1692,642,手 64.4,7,抛,pāo,1,throw (away)
1951,789,1695,104,戈 62.0,4,戈,gē,1,"halberd, spear, lance; rad. 62"
1952,789,1697,1728,辵 162.6,9,逊,xùn,4,"humble, modest; yield"
1953,789,1698,408,辵 162.3,6,迈,mài,4,take a big stride; pass by
1954,789,1702,2019,衣 145.4,10,衰,shuāi,1,"decline, falter, decrease; weaken"
1955,789,1704,1691,心 61.6,9,恼,nǎo,3,"angered, filled with hate"
1956,789,1705,3319,火 86.12,16,燕,yàn,4,"swallow (bird); comfort, enjoy"
1957,789,1706,465,人 9.4,6,仲,zhòng,4,"middle brother; go between, mediator; surname"
1958,789,1707,1715,言 149.7,9,诱,yòu,4,"persuade, entice, induce; guide"
1959,789,1708,2005,犬 94.7,10,狼,láng,2,wolf
1960,789,1712,270,人 9.3,5,仗,zhàng,4,"rely upon; protector; fight; war, weaponry"
1961,789,1714,2404,米 119.5,11,粒,lì,4,grain; small particle
1962,789,1715,2967,辵 162.9,13,遥,yáo,2,"far away, distant, remote"
1963,789,1716,426,口 30.3,6,吕,lǚ,3,surname; a musical note
1964,789,1717,304,玄 95.0,5,玄,xuán,2,"deep, profound, abstruse; KangXi radical 95"
1965,789,1718,414,小 42.3,6,尘,chén,2,"dust, dirt, ashes, cinders"
1966,789,1719,303,馬 187.2,5,冯,féng,2,surname; gallop; by dint of
1967,789,1720,613,手 64.4,7,抚,fǔ,3,"pat, console, comfort; pacify"
1968,789,1722,2729,攴 66.8,12,敦,dūn,1,"esteem; honest, candid, sincere"
1969,789,1725,2620,日 72.8,12,晶,jīng,1,"crystal; clear, bright; radiant"
1970,789,1726,439,山 46.3,6,岂,qǐ,3,how? what?
1971,789,1727,1518,山 46.6,9,峡,xiá,2,"gorge, strait, ravine; isthmus"
1972,789,1728,669,艸 140.4,7,苍,cāng,1,blue; green
1973,789,1731,2014,冫 15.8,10,凌,líng,2,pure; virtuous; insult; maltreat
1974,789,1735,2075,水 85.7,10,涂,tú,2,surname; name of certain rivers
1975,789,1736,3154,米 119.8,14,粹,cuì,4,pure; unadulterated; select
1976,789,1739,2454,宀 40.8,11,寂,jì,4,"still, silent, quiet, desolate"
1977,789,1742,1820,心 61.6,10,恭,gōng,1,"respectful, polite, reverent"
1978,789,1747,2650,貝 154.8,12,赋,fù,4,tax; give; endow; army; diffuse
1979,789,1748,641,手 64.4,7,抑,yì,4,"press down, repress; curb, hinder"
1980,789,1749,1947,禾 115.5,10,秩,zhì,4,order; orderly; salary; decade
1981,789,1751,1619,口 30.6,9,哀,āi,1,"sad, mournful, pitiful; pity"
1982,789,1755,1799,衣 145.4,10,袁,yuán,2,robe; surname
1983,789,1757,648,手 64.4,7,抖,dǒu,3,"tremble, shake, rouse; give shake"
1984,789,1759,1080,日 72.4,8,昆,kūn,1,elder brother; descendants
1985,789,1764,1685,心 61.6,9,恒,héng,2,"constant, regular, persistent"
1986,789,1765,3023,心 61.10,13,慎,shèn,4,"act with care, be cautious"
1987,789,1767,942,糸 120.4,7,纽,niǔ,3,"knot; button; handle, knob; tie"
1988,789,1768,939,糸 120.4,7,纹,wén,2,"line, streak, stripe; wrinkle"
1989,789,1770,2425,水 85.8,11,渔,yú,2,to fish; seize; pursue; surname
1990,789,1771,3093,石 112.10,14,磁,cí,2,magnetic; magnetism; porcelain
1991,789,1773,1068,齒 211.0,8,齿,chǐ,3,"teeth; gears, cogs; age; simplified form of the KangXi radical number 211"
1992,789,1776,1267,心 61.5,8,怖,bù,4,"terror, fear; frighten; terrified"
1993,789,1778,2032,疒 104.5,10,疲,pí,2,"feel tired, be exhausted; weak"
1994,789,1779,1644,又 29.7,9,叛,pàn,4,rebel; rebellion; rebellious
1995,789,1780,2921,辵 162.10,13,遣,qiǎn,3,"send, dispatch; send off, exile"
1996,789,1781,1653,艸 140.6,9,兹,zī,1,"now, here; this; time, year"
1997,789,1782,2371,示 113.6,11,祭,jì,4,"sacrifice to, worship"
1998,789,1784,2052,手 64.6,10,拳,quán,2,fist; various forms of boxing
1999,789,1785,1313,弓 57.5,8,弥,mí,2,"extensive, full; fill; complete"
2000,789,1788,2678,禾 115.7,12,稀,xī,1,"rare, unusual, scarce; sparse"
2001,789,1789,2167,手 64.8,11,捷,jié,2,"win, victory, triumph"
2002,789,1791,1627,疒 104.4,9,疫,yì,4,"epidemic, plague, pestilence"
2003,789,1794,1475,刀 18.7,9,削,xuē,1,"scrape off, pare, trim"
2004,789,1796,1893,日 72.6,10,晃,huǎng,3,"bright, dazzling; to sway, shake"
2005,789,1799,3425,疒 104.12,17,癌,ái,2,cancer; marmoset
2006,789,1801,1305,隶 171.0,8,隶,lì,4,subservient; servant; KangXi radical 171
2007,789,1802,3312,尸 44.12,15,履,lǚ,3,"footwear, shoes; walk on, tread"
2008,789,1806,614,土 32.4,7,坛,tán,2,"altar; arena, examination hall"
2009,789,1808,862,水 85.4,7,沃,wò,4,"water, irrigate; fertile, rich"
2010,789,1810,463,人 9.4,6,伐,fá,2,"cut down, subjugate, attack"
2011,789,1811,2509,土 32.9,12,堪,kān,1,"adequately capable of, worthy of"
2012,789,1812,131,人 9.2,4,仆,pū,1,"fall forward; lie prostrate, prone; servant"
2013,789,1813,2022,邑 163.8,10,郭,guō,1,outer part (of a city); surname
2014,789,1815,706,歹 78.3,7,歼,jiān,1,"annihilate, wipe out, kill off"
2015,789,1817,2789,隹 172.4,12,雇,gù,4,"employ, to hire"
2016,789,1818,2992,广 53.10,13,廉,lián,2,"upright, honorable, honest"
2017,789,1819,1352,大 37.6,9,契,qì,4,"deed, contract, bond; engrave"
2018,789,1821,2703,心 61.8,12,惩,chéng,2,"punish, reprimand; warn"
2019,789,1823,3440,襾 146.12,18,覆,fù,4,cover; tip over; return; reply
2020,789,1825,660,力 19.5,7,劫,jié,2,"take by force, coerce; disaster"
2021,789,1829,3365,隹 172.8,16,雕,diāo,1,"engrave, inlay, carve; exhaust; used for 鵰 an eagle, vulture"
2022,789,1830,848,門 169.4,7,闷,mèn,4,"gloomy, depressed, melancholy"
2023,789,1834,3387,糸 120.13,16,缴,jiǎo,3,"deliver, submit; hand over"
2024,789,1835,1911,口 30.7,10,唤,huàn,4,call
2025,789,1837,1823,艸 140.8,10,莲,lián,2,"lotus, water lily; paradise"
2026,789,1838,3489,雨 173.13,21,霸,bà,4,rule by might rather than right
2027,789,1840,799,女 38.4,7,妥,tuǒ,3,"satisfactory, appropriate"
2028,789,1843,1377,走 156.2,9,赴,fù,4,"go to; attend, be present"
2029,789,1844,1137,山 46.5,8,岳,yuè,4,mountain peak; surname
2030,789,1846,1979,舟 137.4,10,舱,cāng,1,hold of ship; cabin
2031,789,1847,1578,人 9.7,9,俊,jùn,4,"talented, capable; handsome"
2032,789,1849,1207,广 53.5,8,庞,páng,2,"disorderly, messy; huge, big"
2033,789,1850,1766,耒 127.4,10,耕,gēng,1,"plow, cultivate"
2034,789,1851,2666,金 167.7,12,锐,ruì,4,"sharp, keen, acute, pointed"
2035,789,1852,3045,糸 120.10,13,缝,fèng,4,"sew, mend"
2036,789,1857,278,斤 69.1,5,斥,chì,4,"to scold, upbraid, accuse, reproach"
2037,789,1861,1085,口 30.5,8,呵,ā,1,scold; laughing sound; yawn
2038,789,1862,557,言 149.4,6,讼,sòng,4,"accuse; argue, dispute; litigate"
2039,789,1864,2073,水 85.7,10,浩,hào,4,"great, numerous, vast, abundant"
2040,789,1868,2182,手 64.8,11,掠,lüè,4,"rob, ransack, plunder; pass by"
2041,789,1869,920,女 38.4,7,妖,yāo,1,"strange, weird, supernatural"
2042,789,1870,2465,示 113.7,11,祸,huò,4,"misfortune, calamity, disaster"
2043,789,1871,1136,人 9.6,8,侍,shì,4,"serve, attend upon; attendant, servant; samurai"
2044,789,1873,922,女 38.4,7,妨,fáng,2,"interfere with, impede, obstruct"
2045,789,1874,1176,貝 154.4,8,贪,tān,1,"be greedy, covet; covetous"
2046,789,1876,855,水 85.4,7,汪,wāng,1,"vast, extensive, deep; surname"
2047,789,1877,904,尸 44.4,7,尿,niào,4,urine; urinate
2048,789,1880,1861,口 30.7,10,唇,chún,2,lips
2049,789,1884,1023,木 75.4,8,枚,méi,2,"stalk of shrub, trunk of tree"
2050,789,1889,1210,广 53.5,8,庙,miào,4,"temple, shrine; imperial court"
2051,789,1890,668,艸 140.4,7,芬,fēn,1,"fragrance, aroma; perfume"
2052,789,1895,2905,心 61.9,13,愚,yú,2,"stupid, doltish, foolish"
2053,789,1897,2804,疋 103.7,12,疏,shū,1,"neglect; careless, lax"
2054,789,1898,2216,艸 140.8,11,萧,xiāo,1,common artemisia; dejected
2055,789,1899,1630,女 38.6,9,姿,zī,1,"beauty, disposition, looks, appearance"
2056,789,1900,3465,頁 181.13,19,颤,chàn,4,"shiver, tremble; trembling"
2057,789,1902,416,力 19.4,6,劣,liè,4,"bad, inferior; slightly"
2058,789,1906,715,目 109.2,7,盯,dīng,1,"rivet gaze upon, keep eyes on"
2059,789,1907,1860,辰 161.3,10,辱,rǔ,3,"humiliate, insult, abuse"
2060,789,1910,3371,辛 160.9,16,辨,biàn,4,"distinguish, discriminate"
2061,789,1912,2925,虫 142.7,13,蜂,fēng,1,"bee, wasp, hornet"
2062,789,1913,1908,口 30.7,10,哦,ó,2,oh? really? is that so?
2063,789,1914,2715,肉 130.8,12,腔,qiāng,1,chest cavity; hollow in body
2064,789,1915,1043,邑 163.6,8,郁,yù,4,"sweet smelling, rich in aroma; (Cant.) to move, hit"
2065,789,1916,2759,水 85.9,12,溃,kuì,4,flooding river; militarily defeat
2066,789,1917,3030,言 149.11,13,谨,jǐn,3,"prudent, cautious; attentive"
2067,789,1920,1005,艸 140.5,8,苗,miáo,2,sprouts; Miao nationality
2068,789,1922,910,心 61.3,7,忌,jì,4,"jealous, envious; fear"
2069,789,1923,3013,水 85.10,13,溜,liū,1,"slide, glide, slip; slippery"
2070,789,1925,3421,爪 87.14,17,爵,jué,2,feudal title or rank
2071,789,1926,2974,鳥 196.8,13,鹏,péng,2,fabulous bird of enormous size
2072,789,1927,3447,鳥 196.13,18,鹰,yīng,1,falcon; Accipiter species (various)
2073,789,1928,2318,竹 118.5,11,笼,lóng,2,cage; cage-like basket
2074,789,1929,268,一 1.4,5,丘,qiū,1,hill; elder; empty; a name
2075,789,1930,1835,木 75.6,10,桂,guì,4,cassia or cinnamon
2076,789,1931,2767,水 85.10,12,滋,zī,1,"grow, multiply, increase; thrive"
2077,789,1937,650,士 33.4,7,壳,ké,2,"casing, shell, husk"
2078,789,1938,2383,疒 104.6,11,痕,hén,2,scar; mark; trace
2079,789,1940,313,穴 116.0,5,穴,xué,2,"cave, den, hole; KangXi radical 116"
2080,789,1941,3134,肉 130.10,14,膀,bǎng,3,upper arm; shoulder; wing
2081,789,1942,1070,十 24.6,8,卓,zhuō,1,"profound, brilliant, lofty"
2082,789,1943,1074,貝 154.4,8,贤,xián,2,"virtuous, worthy, good; able"
2083,789,1946,3286,殳 79.11,15,毅,yì,4,"resolute, decisive, firm, persist"
2084,789,1947,2942,金 167.8,13,锦,jǐn,3,"brocade, tapestry; embroidered"
2085,789,1950,1322,凵 17.6,8,函,hán,2,correspondence; a case; a box
2086,789,1951,1413,艸 140.6,9,茫,máng,2,"vast, boundless, widespread"
2087,789,1952,1090,日 72.4,8,昂,áng,2,"rise, raise; proud, bold; upright"
2088,789,1954,2011,皮 107.5,10,皱,zhòu,4,"wrinkles, creases, folds"
2089,789,1955,395,大 37.3,6,夸,kuā,1,"extravagant, luxurious; handsome"
2090,789,1959,2129,刀 18.8,10,剥,bō,1,peel
2091,789,1962,2784,穴 116.7,12,窝,wō,1,"nest; cave, den; hiding place"
2092,789,1963,2261,目 109.6,11,睁,zhēng,1,open eyes; stare
2093,789,1964,2839,手 64.10,13,携,xié,2,"lead by hand, take with; carry"
2094,789,1965,2135,阜 170.8,10,陵,líng,2,"hill, mound; mausoleum"
2095,789,1966,1913,口 30.7,10,哼,hēng,1,"hum; sing softly; groan, moan; (Cant.) an interjecting indicating disapproval"
2096,789,1971,1203,食 184.5,8,饲,sì,4,raise animals; feed; nourish
2097,789,1973,743,口 30.4,7,吻,wěn,3,kiss; the lips; coinciding
2098,789,1975,1652,辵 162.6,9,逆,nì,4,"disobey, rebel; rebel, traitor"
2099,789,1977,2642,口 30.9,12,喘,chuǎn,3,"pant, gasp, breathe heavily"
2100,789,1978,2933,网 122.8,13,罩,zhào,4,basket for catching fish; cover
2101,789,1979,8,卜 25.0,2,卜,bo,0,fortune telling; prophesy
2102,789,1983,2491,糸 120.8,11,绳,shéng,2,"rope, string, cord; control"
2103,789,1984,1598,肉 130.5,9,胎,tāi,1,"unborn child, embryo, fetus"
2104,789,1985,2856,艸 140.10,13,蓄,xù,4,"store, save, hoard, gather"
2105,789,1987,3150,立 117.9,14,竭,jié,2,put forth great effort; exhaust
2106,789,1990,3066,心 61.11,14,慕,mù,4,"long for, desire; admire"
2107,789,1991,1681,水 85.6,9,浑,hún,2,"muddy, turbid; blend, merge, mix"
2108,789,1992,577,女 38.3,6,奸,jiān,1,"crafty, villainous, false"
2109,789,1995,2096,心 61.7,10,悦,yuè,4,"pleased, contented, gratified"
2110,789,1996,982,手 64.5,8,拦,lán,2,"obstruct, impede, bar, hinder"
2111,789,2001,1924,貝 154.6,10,贼,zéi,2,"thief, traitor; kill"
2112,789,2002,1620,亠 8.7,9,亭,tíng,2,pavilion; erect
2113,789,2004,1985,父 88.6,10,爹,diē,1,"father, daddy"
2114,789,2005,2874,酉 164.6,13,酬,chóu,2,"toast; reward, recompense"
2115,789,2006,3361,人 9.14,16,儒,rú,2,Confucian scholar
2116,789,2007,1738,女 38.6,9,姻,yīn,1,relatives by marriage
2117,789,2008,818,卩 26.5,7,卵,luǎn,3,egg; ovum; roe; spawn
2118,789,2010,1242,水 85.5,8,泄,xiè,4,leak; vent; flow; reveal
2119,789,2013,3127,人 9.12,14,僧,sēng,1,"Buddhist priest, monk; san of Sanskrit sangha"
2120,789,2014,3175,虫 142.8,14,蜜,mì,4,honey; sweet; nectar
2121,789,2016,2718,犬 94.9,12,猩,xīng,1,species of orangutan
2122,789,2017,2746,辵 162.9,12,遂,suì,4,"comply with, follow along; thereupon"
2123,789,2018,1600,犬 94.6,9,狭,xiá,2,"narrow, limited; narrow-minded"
2124,789,2019,713,肉 130.3,7,肖,xiào,4,"look like, resemble, be like"
2125,789,2021,3400,雨 173.9,17,霞,xiá,2,rosy clouds
2126,789,2022,935,馬 187.4,7,驳,bó,2,"varicolored, variegated; mixed"
2127,789,2023,2790,衣 145.7,12,裕,yù,4,"abundant, rich, plentiful"
2128,789,2030,2047,田 102.5,10,畜,chù,4,"livestock, domestic animals"
2129,789,2031,1504,口 30.6,9,咽,yàn,4,throat; pharynx
2130,789,2034,158,勹 20.2,4,勾,gōu,1,"hook, join, connect; entice"
2131,789,2036,3472,田 102.14,19,疆,jiāng,1,"boundary, border, frontier"
2132,789,2039,1492,田 102.4,9,畏,wèi,4,"fear, dread, awe, reverence"
2133,789,2041,3496,口 30.19,22,囊,náng,2,"bag, purse, sack; put in bag"
2134,789,2043,1249,水 85.5,8,泊,pō,1,anchor vessel; lie at anchor
2135,789,2045,3436,馬 187.14,17,骤,zhòu,4,procedure; gallop; sudden(ly)
2136,789,2046,3046,糸 120.10,13,缠,chán,2,"wrap, wind around; tie, bind"
2137,789,2047,115,冂 13.2,4,冈,gāng,1,ridge or crest of hill
2138,789,2048,2049,羊 123.5,10,羞,xiū,1,"disgrace, shame; ashamed; shy"
2139,789,2049,3406,目 109.12,17,瞪,dèng,4,stare at
2140,789,2051,1856,貝 154.6,10,贾,jiǎ,3,"surname; merchant; buy, trade"
2141,789,2053,2505,文 67.8,12,斑,bān,1,"mottled, striped, freckle"
2142,789,2054,2065,水 85.7,10,涛,tāo,1,large waves
2143,789,2055,2326,心 61.7,11,悠,yōu,1,"long, far, remote, distant; liesurely"
2144,789,2056,2387,鹿 198.0,11,鹿,lù,4,deer; surname; KangXi radical 198
2145,789,2057,1569,人 9.7,9,俘,fú,2,prisoner of war; take as prisoner
2146,789,2058,2938,金 167.8,13,锡,xī,1,"tin, stannum; bestow, confer"
2147,789,2059,1154,十 24.6,8,卑,bēi,1,"humble, low, inferior; despise"
2148,789,2060,2548,艸 140.9,12,葬,zàng,4,"bury, inter"
2149,789,2061,2307,金 167.6,11,铭,míng,2,"inscribe, engrave"
2150,789,2062,3022,水 85.10,13,滩,tān,1,"bank, a sandbar, shoal; rapids"
2151,789,2063,3042,女 38.10,13,嫁,jià,4,"to marry, give a daughter in marriage"
2152,789,2064,2959,人 9.11,13,催,cuī,1,"press, urge"
2153,789,2066,1859,羽 124.4,10,翅,chì,4,wings; fin
2154,789,2068,2727,虫 142.6,12,蛮,mán,2,"barbarians; barbarous, savage"
2155,789,2069,927,矢 111.2,7,矣,yǐ,3,particle of completed action
2156,789,2070,3296,水 85.12,15,潘,pān,1,surname; water in which rice has been rinsed; a river that flows into the Han
2157,789,2071,1066,止 77.4,8,歧,qí,2,fork of road; branching off
2158,789,2072,2653,貝 154.8,12,赐,cì,4,"give, bestow favors; appoint"
2159,789,2075,2384,广 53.9,11,廊,láng,2,"corridor, porch, veranda"
2160,789,2077,3486,水 85.18,20,灌,guàn,4,"pour; water; irrigate, flood"
2161,789,2078,1599,力 19.7,9,勉,miǎn,3,"endeavor, make effort; urge"
2162,789,2080,2106,宀 40.7,10,宰,zǎi,3,to slaughter; to rule
2163,789,2081,772,人 9.5,7,佐,zuǒ,3,"assist, aid, second; subordinate"
2164,789,2083,1184,肉 130.4,8,胀,zhàng,4,"swell, inflate, expand"
2165,789,2084,624,手 64.4,7,扯,chě,3,"rip up, tear down; raise; haul"
2166,789,2086,331,辵 162.2,5,辽,liáo,2,"distant, far"
2167,789,2087,953,手 64.5,8,抹,mǒ,3,"smear, apply, wipe off, erase"
2168,789,2088,2685,竹 118.6,12,筒,tǒng,3,thick piece of bamboo; pipe
